,"(0, 0)","(0, 1)","(0, 2)","(1, 0)","(1, 1)","(1, 2)","(2, 0)","(2, 1)","(2, 2)"
X0X| 0 |0XX,-6.277154528566397,-3.971443160707996,-3.900308224,-4.880000000000001,-6.678945407638653,-1.976941569907863,-6.647815807638652,-7.18652659884032,-3.973154528566397
  0|  X|  X,9.404047300179982,8.431966122847161,-1.112191988858164,3.055698755207702,6.393298434036946,-1.2967308970618774,7.647626301514102,5.0106832540036645,-1.1571884049971612
  0|X X|0 X,-3.2800000000000002,0.684,-3.72190550858753,-0.4393971449057402,9.984525749508933,-0.8383380420350444,-0.474694652364941,-1.4527999999999999,-2.257758018039984
   |0  |  X,5.461955893722268,4.670671218502045,5.079017627046191,-1.0688071689699599,8.92617179408009,7.336204616241377,9.443906370908133,4.0602968130987165,-1.0486269540518003
  0|0  | XX,-0.6727999999999998,1.2950822400000002,-5.904000000000001,-3.4590655999999997,-1.149802883710976,-1.6,2.727677696,0.0,-4.880000000000001
  0|00X| XX,2.7584316070799604,0.19554639536127993,-0.4100590642167809,-1.7406813097983997,-0.4641892295858219,-1.5381692483980496,9.994929397599087,-0.8067694659718397,-1.714019525496019
  0| X |   ,7.853939370676398,7.745356753238399,-1.7319127412402022,3.5679273125004602,-1.5335138654864227,8.851692683319898,4.291314859560856,3.1213968607252305,8.268467784588083
  0| X |X0 ,0.38,6.05187303345265,-3.6525776722862213,0.0,0.0,0.0,-1.9278,-1.3667350707200001,0.38
   | 0 | X ,9.287257585329568,8.342601334346842,9.378542966646433,9.499766457411036,-1.0284321537114585,9.355632306957885,9.376356856845135,-1.0288951607695156,9.432912369973641
  0| 0X| X ,9.056138529729251,8.935392710302073,-0.568413056300223,7.158250729023722,-0.8512206889018951,-0.7859463180238812,9.999999999999996,-0.8935722920076027,8.812422634764816
 X0|00X| X ,3.0176700122890243,-2.0,0.0,0.0,0.0,-2.693524406870024,9.952776335171304,-1.6950206104371202,0.0
X 0|  0|X  ,-3.47004,-2.0,-4.880000000000001,0.5472,-0.8358026651238406,-2.0,-1.87004,0.5472,0.0
XX0|0 0|X  ,-2.0,-2.0,0.0,-2.0,3.6,0.0,0.0,0.0,0.0
   |  X|  0,9.185196959434881,5.039404312286803,5.696113262961328,3.2146888298793117,9.454819274397362,-1.029649706368744,7.95497781504301,6.80915365968542,-1.0342043774821201
0XX|   |X0 ,-3.714126460437224,-4.836646045630105,-5.367515665318508,-1.6,6.12170688382219,-2.0,-5.5694217344000005,-1.8590656,4.111194039829004
0XX|0  |X0X,-3.6,-3.9800000000000004,-5.564,-5.868,-4.880000000000001,-3.6,-7.9544,-5.868,-3.9800000000000004
X  |0 0| XX,-4.826768384,-3.6,-2.0,-1.9334604800000001,2.0,-4.880000000000001,-1.5166935040000002,-1.946768384,-5.904000000000001
XX |0  |   ,-4.528893837389733,-6.627383362149447,6.5071655920269516,-5.400588162422388,3.842762530971627,2.6433608667577615,-4.302049877342592,-2.2147483648,-0.7967037090627254
XXX|0  |  0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
   |   |0XX,9.093598757412233,1.5238878132820592,7.921137090320971,8.362129725579097,6.562796497597853,2.2033850996580515,-1.564988836888467,-2.0124467143012135,-2.6022688698186878
X0 |0X |X  ,-7.4072000000000005,-6.45325012813824,-2.9939010118189056,-5.204080450048,-3.9800000000000004,-2.0,-5.904000000000001,-2.0,-2.39310848
   |   |X0X,2.4973665514481245,8.213613300860597,-0.17780746588107033,1.3256603283613246,5.2658913529904865,1.5964300278395631,-3.7932996877329073,-3.9163493729057155,-4.711882169497978
   | 0 |XX ,6.438000086117114,0.4873277359779522,-4.1513393482702865,4.977025208514999,-1.3561414213037775,3.3592735030961887,-1.3763412039748995,-1.4741021189688284,8.830167178356787
 0 |X0 |XX ,-0.1873720686307898,-6.0163837516457885,-1.924,-4.240443091071421,-5.165606731527314,-5.904000000000001,-3.546233086075575,-4.880000000000001,4.4623041896903555
  X|   |  0,6.162569287359313,5.133585841050384,-1.2628070231143458,4.6933741398232,9.01883793308513,5.863923844299382,7.970647392964236,7.131467296497357,-1.2718980552882635
   |  X|X 0,5.216787978599331,2.636452032203362,3.6770501472061476,1.3944210061603028,8.455766312870413,-1.9039544101023314,-2.59273736111642,0.30386151374848,-3.599140670479309
   |X0X|X 0,9.99999215362283,0.9181081600000001,-2.3200070057984004,-0.6626602234997929,-1.2777618924227787,-0.24422737649719856,-0.8292716070551533,2.4151275718410243,-0.8184091402081746
  0| XX|   ,-3.0735972884100793,-0.6055600119461739,-6.586192383214341,2.607537987592624,-6.957262716020897,-5.676002925687805,-1.8350460618119804,-2.7288891093061487,-0.7189919253920141
  X| X |0  ,5.449981706593436,1.5613819171737229,-3.414574812327178,5.986073390655821,-2.1563653307334674,1.1994317510073014,-2.002670369684329,5.2944430932787085,3.30082450652878
   | 0 |  X,8.147525414344265,8.640259177063863,8.915460661433547,9.085993568822339,-1.1389602556839813,8.980158180404601,8.66133383605638,8.949097750377456,-1.1212562676759714
   |X0 |0 X,4.535208995738823,7.160103147534014,9.999999999996849,-0.5809763571016247,-0.9451207834700736,7.564337946979844,-0.5512279953458237,8.426880639111836,-1.0202782399134216
 X |X00|0 X,3.9838132978395726,-4.093352841833357,9.64815627911168,0.0,-4.9887007027893375,-2.0,-3.1694244312171955,0.3666299386062438,-0.5980736000000001
0X |   | X ,-1.2151581610821167,-1.2156719370188211,2.904633595281125,3.5057261705247336,9.222090335946003,0.13842037035069055,2.909730852510765,-1.182266690846014,6.472583656775158
0X |  0|XX ,-5.13111008,-5.051,-1.52848454656,-5.904000000000001,3.5499086373359656,-5.0078320000000005,-3.6,-7.1294656000000005,-3.6
0X |0X0|XX ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
   |0  | XX,1.1594795120959653,-0.11642695150721022,1.1855977737506325,-2.379366842252554,4.236046525135221,2.9319358428319844,9.295991709729146,-2.424549418469174,-2.660218127458111
 0X|0  | XX,-3.3568000000000002,-3.105366464,-1.9278,-2.0,-1.2582399999999998,-3.6,1.3394784255999999,-1.745499099136,-1.745499099136
X0X|0 0| XX,-2.0,-2.0,-2.6728,-4.196,5.904000000000001,0.0,0.0,-1.0728,-1.62
   |   |0 X,6.538346950336633,5.044133899961121,6.6620090279651105,9.355133731419597,8.866739530043143,3.348287099126573,-1.077498918473199,3.0547361954516243,-1.0076999365721766
   |0  |0XX,9.999999942103956,4.8410195456,2.4938944000000003,-1.0811768305657046,8.17820772247674,2.213728,-0.4991617185612488,-1.0242843931985128,-0.8807822177394735
0  |0  |0XX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 0 |X  |   ,8.89639287471726,-1.1543640798128736,8.652618813634964,-1.1580546592972452,9.272439122410255,6.008079571410455,4.665396836390348,6.20348042567193,4.476509911450801
00 |X  |X  ,-0.8231242453192575,-0.3362632072488586,9.999997943119304,-1.7976217629682316,4.554404404165358,7.039957023407728,-0.6540154063563526,3.88993483235328,4.399732631650304
   |0 X|0 X,9.999999984822901,-0.23248278940932365,1.433056,-0.6173296216468936,3.719386622600928,-0.5274031181221227,-0.6284144423959239,-0.036032563200000256,-0.9015499546302881
X 0| 0 |  X,-0.5422255009582496,7.992965080517638,-0.4930924511422671,7.625577726168476,-0.5038396152175093,8.95669021747781,9.999999999999996,8.956304518898438,-0.5522490252741994
XX0|00 |  X,-0.9367580821944325,-1.93104,-0.5394672878387202,-0.22928739432194256,-1.584019703808,3.6,9.907766279631453,1.882475593129976,-1.0470147177159739
XX0|00 |0 X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
   |0X |X  ,-0.42123717406782535,-2.9891788630268312,0.4268948832574093,-7.905279794193666,-7.162806885723919,-2.963942885561467,-7.522771428155909,-2.2858176154327516,-0.49060526072686095
   |  0|X0X,0.9551304791770526,0.0,0.3440032928768,0.0,0.0,-4.669390308723914,-1.9925374080000002,-3.436662972582185,-3.471086282065748
X 0|  0|X0X,-2.0,-2.0,-2.0,0.0,-0.6432087572480003,0.0,0.0,0.0,0.0
X00|X 0|X0X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
  0| 0 |X X,7.156271469578323,4.9760023950454295,-3.344905331218814,3.3635258569885007,-2.762520069547074,2.066521181327771,-3.393386401111522,8.066813514785828,-3.5166357161034663
 X0| X |0  ,-1.249792,-3.496032,-2.0,-1.28,-3.6,-2.0,-3.3758912,1.1795200000000001,0.0
 X0| XX|00 ,-2.0,-2.0,-2.0,0.0,0.0,-2.0,-2.0,0.0,0.0
XX0|0XX|00 ,0.0,0.0,0.0,0.0,-1.316,-1.9310399999999999,0.0,0.0,6.7232
XX0|0XX|000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
  0|X X|   ,4.091393764757186,1.8562303498801667,-2.2587174601650744,-4.221210662928908,9.130944999295368,-3.398092300980984,-0.341975306183135,-2.4648064420726565,1.814075704617284
X 0|   |   ,-1.2528672569186665,3.2360623552208296,-1.3582343132632286,5.819877046625703,9.419694954183832,8.09394283177714,5.477232110476077,4.152970581481863,7.287689202731568
X 0|  X|0  ,-6.075732296810464,-0.38,-3.4976783350005434,0.917928,3.6,-1.7632486912000003,0.0,0.0,3.8517870934071703
 0X|   | 0X,0.0,-1.5085265941031891,-1.62,0.0,9.987620599607146,0.1110332032,-0.4296,-0.27253538002842825,-0.630449413715273
X0 |   |X  ,-7.9491872644262145,-6.8370023203236805,-4.257085900513784,0.9178527250330245,-0.3587303438642069,-3.896271944199235,-8.191415250271021,0.6691263999999999,-1.291552
00X| X |   ,-4.026810340879633,-3.5299271072337777,-5.940599877552103,-3.2577597439999995,-5.372610954002307,-1.2447312077268962,6.968197583784284,-6.08256,-1.2999928828565912
00X|XX |0  ,-3.6,-2.0,-4.521643633441373,-2.0,-3.5582787968000003,1.7376382835107946,0.0,-1.2710027366399999,-2.5789534208
00X|XX0|0X ,-4.655648,-5.2816987857550055,-2.0,-7.058701988727803,-4.449896049115005,-3.2526417514496,-4.273123482193756,-5.840956831436506,1.954964003726295
0 X| X |   ,-2.2175536553880617,-4.531208091414479,-3.0215136122212147,2.098766782271434,-2.885429700316105,-1.0079372165866136,8.953337165804356,0.4655408348553557,-4.565654771814652
0 X| X |X0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 X0|  0|X  ,0.048541504000000006,-2.0,-1.8527753298839849,0.0,6.981050107597156,0.0,-4.880000000000001,0.364648,0.0
 X0| 00|XX ,3.415178223546983,-0.2977902408789917,-0.9787503908700241,4.880000000000001,-0.21154393236604344,-0.23056700579839992,-1.7342273571680156,0.0,9.926213023705163
XX |  0|   ,-4.275700916355411,-2.3261044738369776,9.013676444812583,4.626042810561425,1.0170014590807785,-2.221362416230305,-0.75447963648,-0.5254000000000001,5.384776920469455
XX |0 0|  X,-1.5265670057984,-0.5314482144939354,0.0,-0.908624330025472,9.987620599607146,-1.1878808886159582,-3.6,-3.6,-1.0911536525497767
XX |000|  X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
  X| 0 | X ,7.130903959578079,2.91232514159554,-1.9713852175612385,6.622517035596566,-1.9816761586298681,7.114772057079003,5.019410169799745,-1.8934940282916353,5.881708015149934
  X| 0X| X0,9.999996786123912,4.851475845179639,-0.5670774651668521,4.536711597844469,-0.9093807473600147,-0.8000784517226629,2.0930650065633283,-0.9400165562380518,-0.4673026929960463
0 X|   | X ,-1.8223120260280097,4.358552856362497,-1.481302923187649,7.49167962455774,6.513420222645609,4.322646271865244,7.009856442550827,-1.9449857884168313,6.785647467239921
   |  X| 0 ,4.672030124173411,6.240552827138462,4.187335800586108,3.555718720458758,9.482025379433239,-1.0952251023146977,4.5552353175658125,-1.0543480423730551,7.021530151684589
 X |   |X 0,6.4597436937927055,-2.4835691361830214,9.200191244208371,2.536383314471479,6.118825619574244,7.104292506701756,-2.1456000830174142,1.20752683378688,-2.4017406348499377
 X |  0|XX0,-1.22,-0.28675955276285847,9.940970418964131,0.0,1.6449863168,-0.82449750858753,-0.8782399999999999,-0.22490629260443662,0.0
 X0|  0|XX0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
   |X0 |   ,9.467922406986151,9.252743483422439,9.40403448069588,-1.0462923214333106,-1.041737877731563,8.55319500701988,9.171841974424282,9.27112067733918,9.374610987600882
 X | 0 |  X,4.261831377284518,-1.75412298085153,6.368387663617944,7.985673481119857,-1.486822649202206,8.418322991754115,4.791407273991335,0.9350761478167902,-1.7695848471829012
 X |00 | XX,-3.6,-2.6039163325533456,-2.6128638134059012,-1.399534541954425,-1.3655479679288447,9.992077183748574,4.241362759041024,-2.0484729869052876,-1.4634746164209258
0  | XX|   ,-1.6076328456979982,-1.4823667149757007,3.5996658484315054,7.379593582658721,-1.7867326887418113,-1.9639525263259912,4.773640156002212,-0.7861514942769608,-2.955179256128659
 0 | 0X|  X,-1.3097043594979474,-0.5274580769862192,6.715221136596193,5.5585686715950136,-0.49994135082791247,-0.5921634188714873,5.177979767133437,9.999999999999996,-0.49843137318360625
00 | 0X|X X,-3.2985919999999997,-2.47824,9.774820018631475,-4.880000000000001,-2.916,-1.7835628837109758,0.0,3.6,-1.9310399999999999
   | XX| 0 ,-3.322226055228773,-3.185597172877886,-0.40756095093224365,0.6026622974385487,-5.841010118283873,-7.9801408581261715,0.8648701170306721,-6.802047354288847,0.8082799554908069
 X |0XX| 0 ,2.5722764938114233,-2.852915895158806,0.0,-2.5771816435699924,-4.7968256,0.0,1.12176,-1.5751013262774491,0.0
   |  X|0  ,7.15278479542055,3.8960528838019957,5.421331899285066,8.934757826824965,9.472018638804615,-1.0605046033882843,-1.0786789585086343,4.791420217892091,8.551218607964405
   |0XX|0  ,9.99999999837037,4.072943636994169,3.2269964800000004,-0.6072927996903994,-0.6598687956118126,-0.5087848118610574,-0.5318783747563115,3.5969562112,4.9655379456
0  |0XX|0  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
   | X | 0X,2.2489091557671825,-1.383777550375568,0.5874522666613063,1.0752669474853627,-8.11673996464944,-3.8524354560000003,-0.21328901436261183,-7.511263186497178,-7.25203589808329
   |0X |   ,7.727606175963171,3.7708169300222005,2.028419634981093,-1.658641089610213,-1.464734508298596,0.15219658821875565,8.95119161965513,3.9984203467942514,2.2156097615668955
  0|0X | X ,0.27859840000000013,2.85597564502016,0.0,-5.1441001984,-2.9193957879808,-1.896032,0.0,0.0,1.59908224
X 0|0X |0X ,-3.9800000000000004,-3.4813184,-2.0,-2.0,-3.9800000000000004,-3.6,-2.0,-2.0,-2.0
XX |   |  0,-2.388653427355601,-2.2358743093522504,8.669448401055694,-2.617448473765923,-3.2405692295949695,-0.7611043839999998,-0.4807158194713508,-3.6889756283699198,-2.518913871679741
XX |  0| X0,-3.6488,0.0,8.3222784,0.0,-2.0,-0.41876710400000017,-2.0,0.0,-2.916
   |XX |0  ,-1.2941002360022462,-1.4967267427223199,-0.7963415730436472,-8.325078733645714,-8.477600328310041,3.555677997144915,-7.353449292706687,1.3743748515981138,-0.6695827394959659
  0|X  | X ,9.295285046967052,7.758425989874429,-1.1090823451084946,-1.1139837211613393,6.035967658250646,3.4453808326213617,6.461738054097323,-1.1150862868232165,8.724207942088537
  0|X  |0XX,9.498888039137187,1.8164371162890243,-1.2395366693205134,-1.598495707208279,7.37856,0.0,-2.2126501756831374,-1.41229950716161,-1.4813838079790553
X  |   | 0 ,-1.2723816169340623,5.386680308858659,3.5495402761351547,4.163687767743927,9.456843342411911,2.2323741946757067,5.882862180019886,-1.3012751711165245,8.116366199901435
X  |  0| 0X,-5.036389840399824,-3.6,-1.28,-2.0,5.5515900737550785,0.0,0.0,-3.6,-2.0
XX | 00| 0X,-2.5771606130317197,-1.2924327657344126,0.9272,9.962221068137044,-0.1273818857344125,-0.9436035536280356,1.7059264,-1.4354021426071017,-1.3973030488612574
X  | 00|  X,-0.5036954948575476,7.837093866041979,8.966699179084756,9.999999999999996,-0.782234261830257,-0.5879050533638972,8.814750348441986,9.15850086587269,-0.49888695336610406
XX0|X00| 0X,-1.8305670057983998,-2.0,-2.2130872832,-1.9550136832,-1.827219703808,-2.245800757248,9.31280523264,0.0,-1.7945779523584
0X |X  |   ,-1.8199011422097116,-1.6411993257387791,6.268771451343945,-1.4759355504578648,8.693738325580156,0.1703275292615535,5.554179720323904,1.4531886566491223,5.597069226634318
 0X| X0|   ,-3.6,-4.661522161783858,-4.839504464000001,0.0,-2.0,-1.7921946994015425,1.0937121084129342,-2.0,0.0
 0X| X0| 0X,0.28038528,-2.0,0.0,0.0,-3.5467267968000002,0.0,-3.6,-2.0,-2.0
X  | 0X|   ,-1.6564530760526759,8.580918208355378,7.599820513647421,4.934324253116245,-1.6079997938683304,-1.650166745091298,5.9140596174666005,7.938371305393065,5.1187829862040015
 X | X |0 0,-2.88,-5.796,-1.3198336000000002,-3.6,-2.47824,-3.1622399999999997,-4.75004,5.904000000000001,-4.729824
  0|XXX| 0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
   | X |X0 ,-4.8348153652782395,-2.684409094820232,2.4416485929278844,-2.7458070871342,-8.090066955409567,-2.035531923456,-8.56485725443517,-8.527214385046335,-3.6359198207999994
 0 |XX |X0 ,0.03570285123749928,-3.9800000000000004,-3.12693248,-2.0,-2.0,-2.0,-2.0,-5.087333629464875,-2.0
00 |XXX|X0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
   | X | X0,-3.0140126776011877,4.038254174716933,-0.13707713248179898,-1.54211998219129,-6.82756872425474,1.6182338291561864,0.013799172827849926,-6.064816259439347,-6.531672681867366
0  | X |XX0,-6.307013760264361,-3.497758353166557,-2.9610423111560533,-5.6992,-6.063273476022874,-1.8042456475337705,-6.725689701116794,-6.2194589368800255,-7.252898134780693
0X0| X |XX0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X 0| X |   ,-2.6570878188899814,-0.4931774324183196,-2.1682772731117717,-2.434977857743362,-3.518806641172103,4.502398583750477,-1.9598731822023536,1.562203576304375,9.33256712628286
X 0| X |0 X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0  |  X| X ,-1.065537718618596,9.161701395537301,9.469542075883444,8.67445887613754,8.85217777888463,-1.0660773559902066,9.178763541924637,-1.0794003866644772,6.636018082053738
0 0|X X| X ,-0.6345847198471865,9.999999999984968,-0.8140431055023996,-0.4838103090206381,8.759978751506404,-0.5267345492715181,-2.731353101053962,-0.6172468840654851,-1.34311315606047
   | X |0  ,4.826708757203402,3.7396317149149167,3.9250539109087303,8.873536739829582,-1.3072851948886095,1.7888243958072219,-1.4539968617917498,7.856902778294523,5.630906210940534
   | X0|0X ,-2.0,2.2786912442420455,0.0,0.0,-3.6,-3.433499128385484,-6.578837067318273,-3.455637067318272,1.12176
X  |0  | X0,-2.8639579413379357,0.03558016,0.0,-1.333381391684778,4.729879637288565,0.684,0.0,-5.89593761269475,0.0
 X |   |0X ,4.137829466129692,-2.184361740752169,3.5707661794101537,3.622434930884954,9.102075114230741,-4.949169584275456,-2.919946446626574,-2.1971411367085976,2.2004453978300025
0XX|   |0X ,-0.6710782543782907,-0.8312945568605199,-1.556211284790399,9.999998683596354,9.05777331537229,-0.9941548837109757,-0.7646844239962645,-0.2952541562322099,2.8992183625940995
 X |0  | X ,2.2752862339665754,-4.096293675432959,-1.810444708818062,-2.938666015560319,9.01580690765947,1.7595625248194309,-1.7176562811441034,-2.754567646084081,-0.5099317100722394
0X |0  |XX ,-6.089733947303044,-7.86904574976,-6.7232,-5.564,0.7613929501043524,-5.904000000000001,-6.284000000000001,-6.587958198685803,-4.880000000000001
   |  X| 0X,-4.795621876115474,1.6144141337579183,3.989093587658707,-3.487809381558864,1.6625907860333866,-7.438301455333951,-1.2627443200000001,-6.313307355794681,-5.127169603033323
 X |  X|00X,-4.880000000000001,-5.904000000000001,1.5015411200000002,-3.2800000000000002,-2.0,-4.880000000000001,-2.0,-2.0,-2.0
  0|   |  X,9.283100438914138,9.482372438894515,-1.0840532695325291,4.742981285805957,8.650721834208959,5.400768019523544,4.7832656023107525,4.484040031328304,-1.1018548056180015
0X0|   |  X,-3.481280215525456,-5.329393554357926,-2.9259902398070783,1.1715323149637136,8.628337386292394,-0.766201932775424,2.56967552,0.5412112,-4.770706733961741
0XX| 0 | X ,-1.0423870609683974,-1.412146333188835,-1.2486543004381385,4.919800856196659,-1.0320225749504863,8.21892263704565,9.499851629439066,-1.2455551482068554,8.926258176000001
   |0 0|XX ,-4.6240000000000006,0.30234112,-2.6854400000000003,-2.0,9.450244186112,-1.9278,-2.4561472,-1.2162396672,0.684
 0 |0 0|XXX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 0 | X | X ,8.284541416820485,-1.9191576344308374,3.8589394876939114,3.1944487941204396,-2.0166309860927054,1.6318555530171313,1.4475375879559567,-2.188668585246662,2.0245304252769687
